 5.29600000e-06  2.48269136e+01  5.29600000e-06 -1.62475942e+01  5.29600000e-06 -1.62475942e+01  5.29600000e-06 -1.62475942e+01  5.29600000e-06 -1.62475942e+01 
 5.39600000e-06  2.48240649e+01  5.39600000e-06 -1.61918548e+01  5.39600000e-06 -1.61918548e+01  5.39600000e-06 -1.61918548e+01  5.39600000e-06 -1.61918548e+01 
 5.49600000e-06  2.48212257e+01  5.49600000e-06 -1.61363314e+01  5.49600000e-06 -1.61363314e+01  5.49600000e-06 -1.61363314e+01  5.49600000e-06 -1.61363314e+01 
 5.59600000e-06  2.48183960e+01  5.59600000e-06 -1.60810231e+01  5.59600000e-06 -1.60810231e+01  5.59600000e-06 -1.60810231e+01  5.59600000e-06 -1.60810231e+01 
 5.69600000e-06  2.48155757e+01  5.69600000e-06 -1.60259291e+01  5.69600000e-06 -1.60259291e+01  5.69600000e-06 -1.60259291e+01  5.69600000e-06 -1.60259291e+01 
 5.79600000e-06  2.48127648e+01  5.79600000e-06 -1.59710486e+01  5.79600000e-06 -1.59710486e+01  5.79600000e-06 -1.59710486e+01  5.79600000e-06 -1.59710486e+01 
 5.89600000e-06  2.48099632e+01  5.89600000e-06 -1.59163807e+01  5.89600000e-06 -1.59163807e+01  5.89600000e-06 -1.59163807e+01  5.89600000e-06 -1.59163807e+01 
 5.99600000e-06  2.48071710e+01  5.99600000e-06 -1.58619247e+01  5.99600000e-06 -1.58619247e+01  5.99600000e-06 -1.58619247e+01  5.99600000e-06 -1.58619247e+01 
 6.09600000e-06  2.48043881e+01  6.09600000e-06 -1.58076796e+01  6.09600000e-06 -1.58076796e+01  6.09600000e-06 -1.58076796e+01  6.09600000e-06 -1.58076796e+01 
 6.19600000e-06  2.48016144e+01  6.19600000e-06 -1.57536448e+01  6.19600000e-06 -1.57536448e+01  6.19600000e-06 -1.57536448e+01  6.19600000e-06 -1.57536448e+01 
 6.29600000e-06  2.47988499e+01  6.29600000e-06 -1.56998193e+01  6.29600000e-06 -1.56998193e+01  6.29600000e-06 -1.56998193e+01  6.29600000e-06 -1.56998193e+01 
 6.39600000e-06  2.47960946e+01  6.39600000e-06 -1.56462023e+01  6.39600000e-06 -1.56462023e+01  6.39600000e-06 -1.56462023e+01  6.39600000e-06 -1.56462023e+01 
 6.49600000e-06  2.47933484e+01  6.49600000e-06 -1.55927931e+01  6.49600000e-06 -1.55927931e+01  6.49600000e-06 -1.55927931e+01  6.49600000e-06 -1.55927931e+01 
 6.59600000e-06  2.47906114e+01  6.59600000e-06 -1.55395909e+01  6.59600000e-06 -1.55395909e+01  6.59600000e-06 -1.55395909e+01  6.59600000e-06 -1.55395909e+01 
 6.69600000e-06  2.47878834e+01  6.69600000e-06 -1.54865947e+01  6.69600000e-06 -1.54865947e+01  6.69600000e-06 -1.54865947e+01  6.69600000e-06 -1.54865947e+01 
 6.79600000e-06  2.47851644e+01  6.79600000e-06 -1.54338040e+01  6.79600000e-06 -1.54338040e+01  6.79600000e-06 -1.54338040e+01  6.79600000e-06 -1.54338040e+01 
 6.89600000e-06  2.47824545e+01  6.89600000e-06 -1.53812177e+01  6.89600000e-06 -1.53812177e+01  6.89600000e-06 -1.53812177e+01  6.89600000e-06 -1.53812177e+01 
 6.99600000e-06  2.47797535e+01  6.99600000e-06 -1.53288352e+01  6.99600000e-06 -1.53288352e+01  6.99600000e-06 -1.53288352e+01  6.99600000e-06 -1.53288352e+01 
 7.09600000e-06  2.47770614e+01  7.09600000e-06 -1.52766557e+01  7.09600000e-06 -1.52766557e+01  7.09600000e-06 -1.52766557e+01  7.09600000e-06 -1.52766557e+01 
