 2.03571682e-04  2.41003273e+01  2.03571682e-04  2.52000000e+01  2.03571682e-04  2.42002975e+01 
 2.04571682e-04  2.41003148e+01  2.04571682e-04  2.52000000e+01  2.04571682e-04  2.42002862e+01 
 2.05571682e-04  2.41003028e+01  2.05571682e-04  2.52000000e+01  2.05571682e-04  2.42002753e+01 
 2.06571682e-04  2.41002913e+01  2.06571682e-04  2.52000000e+01  2.06571682e-04  2.42002648e+01 
 2.07571682e-04  2.41002802e+01  2.07571682e-04  2.52000000e+01  2.07571682e-04  2.42002547e+01 
 2.08571682e-04  2.41002695e+01  2.08571682e-04  2.52000000e+01  2.08571682e-04  2.42002450e+01 
 2.09571682e-04  2.41002593e+01  2.09571682e-04  2.52000000e+01  2.09571682e-04  2.42002357e+01 
 2.10571682e-04  2.41002494e+01  2.10571682e-04  2.52000000e+01  2.10571682e-04  2.42002267e+01 
 2.11571682e-04  2.41002399e+01  2.11571682e-04  2.52000000e+01  2.11571682e-04  2.42002181e+01 
 2.12571682e-04  2.41002307e+01  2.12571682e-04  2.52000000e+01  2.12571682e-04  2.42002098e+01 
 2.13571682e-04  2.41002220e+01  2.13571682e-04  2.52000000e+01  2.13571682e-04  2.42002018e+01 
 2.14571682e-04  2.41002135e+01  2.14571682e-04  2.52000000e+01  2.14571682e-04  2.42001941e+01 
 2.15571682e-04  2.41002054e+01  2.15571682e-04  2.52000000e+01  2.15571682e-04  2.42001867e+01 
 2.16571682e-04  2.41001976e+01  2.16571682e-04  2.52000000e+01  2.16571682e-04  2.42001796e+01 
 2.17571682e-04  2.41001900e+01  2.17571682e-04  2.52000000e+01  2.17571682e-04  2.42001728e+01 
 2.18571682e-04  2.41001828e+01  2.18571682e-04  2.52000000e+01  2.18571682e-04  2.42001662e+01 
 2.19571682e-04  2.41001758e+01  2.19571682e-04  2.52000000e+01  2.19571682e-04  2.42001599e+01 
 2.20571682e-04  2.41001691e+01  2.20571682e-04  2.52000000e+01  2.20571682e-04  2.42001538e+01 
 2.21571682e-04  2.41001627e+01  2.21571682e-04  2.52000000e+01  2.21571682e-04  2.42001479e+01 
 2.22571682e-04  2.41001565e+01  2.22571682e-04  2.52000000e+01  2.22571682e-04  2.42001423e+01 
 2.23571682e-04  2.41001505e+01  2.23571682e-04  2.52000000e+01  2.23571682e-04  2.42001369e+01 
 2.24571682e-04  2.41001448e+01  2.24571682e-04  2.52000000e+01  2.24571682e-04  2.42001316e+01 
 2.25571682e-04  2.41001393e+01  2.25571682e-04  2.52000000e+01  2.25571682e-04  2.42001266e+01 
 2.26571682e-04  2.41001340e+01  2.26571682e-04  2.52000000e+01  2.26571682e-04  2.42001218e+01 
 2.27571682e-04  2.41001289e+01  2.27571682e-04  2.52000000e+01  2.27571682e-04  2.42001172e+01 
 2.28571682e-04  2.41001240e+01  2.28571682e-04  2.52000000e+01  2.28571682e-04  2.42001127e+01 
 2.29571682e-04  2.41001193e+01  2.29571682e-04  2.52000000e+01  2.29571682e-04  2.42001084e+01 
